"activity" "subject" "feature" "average value"
"7357" "WALKING" 4 "tGravityAcc-std()-X" -0.983826494833333
"7358" "WALKING" 4 "tGravityAcc-std()-Y" -0.967963221
"7359" "WALKING" 4 "tGravityAcc-std()-Z" -0.962968112
"7360" "WALKING" 4 "tBodyAccJerk-mean()-X" 0.0783529082183333
"7361" "WALKING" 4 "tBodyAccJerk-mean()-Y" 0.00295602428666667
"7362" "WALKING" 4 "tBodyAccJerk-mean()-Z" -0.000767679338333334
"7363" "WALKING" 4 "tBodyAccJerk-std()-X" -0.297042612533333
"7364" "WALKING" 4 "tBodyAccJerk-std()-Y" -0.221165131581667
"7365" "WALKING" 4 "tBodyAccJerk-std()-Z" -0.7513913825
"7366" "WALKING" 4 "tBodyGyro-mean()-X" -0.0317982557795
"7367" "WALKING" 4 "tBodyGyro-mean()-Y" -0.0726905278583333
"7368" "WALKING" 4 "tBodyGyro-mean()-Z" 0.0805677161216667
"7369" "WALKING" 4 "tBodyGyro-std()-X" -0.500916659
"7370" "WALKING" 4 "tBodyGyro-std()-Y" -0.665394092833333
"7371" "WALKING" 4 "tBodyGyro-std()-Z" -0.662608226
"7372" "WALKING" 4 "tBodyGyroJerk-mean()-X" -0.115321556475
"7373" "WALKING" 4 "tBodyGyroJerk-mean()-Y" -0.0393474489133333
"7374" "WALKING" 4 "tBodyGyroJerk-mean()-Z" -0.0551166852766667
"7375" "WALKING" 4 "tBodyGyroJerk-std()-X" -0.492341066833333
"7376" "WALKING" 4 "tBodyGyroJerk-std()-Y" -0.807419937
"7377" "WALKING" 4 "tBodyGyroJerk-std()-Z" -0.640454132833333
"7378" "WALKING" 4 "tBodyAccMag-mean()" -0.312050574166667
"7379" "WALKING" 4 "tBodyAccMag-std()" -0.527679103166667
"7380" "WALKING" 4 "tGravityAccMag-mean()" -0.312050574166667
"7381" "WALKING" 4 "tGravityAccMag-std()" -0.527679103166667
"7382" "WALKING" 4 "tBodyAccJerkMag-mean()" -0.366700879833333
"7383" "WALKING" 4 "tBodyAccJerkMag-std()" -0.316918956
"7384" "WALKING" 4 "tBodyGyroMag-mean()" -0.49779220106
"7385" "WALKING" 4 "tBodyGyroMag-std()" -0.553116111166667
"7386" "WALKING" 4 "tBodyGyroJerkMag-mean()" -0.6813040365
"7387" "WALKING" 4 "tBodyGyroJerkMag-std()" -0.7301463685
"7388" "WALKING" 4 "fBodyAcc-mean()-X" -0.426719449666667
"7389" "WALKING" 4 "fBodyAcc-mean()-Y" -0.14939963344
"7390" "WALKING" 4 "fBodyAcc-mean()-Z" -0.631005470833333
"7391" "WALKING" 4 "fBodyAcc-std()-X" -0.447234929666667
"7392" "WALKING" 4 "fBodyAcc-std()-Y" -0.101799450565167
"7393" "WALKING" 4 "fBodyAcc-std()-Z" -0.594198325666667
"7394" "WALKING" 4 "fBodyAcc-meanFreq()-X" -0.13859163673
"7395" "WALKING" 4 "fBodyAcc-meanFreq()-Y" 0.0123477342916667
"7396" "WALKING" 4 "fBodyAcc-meanFreq()-Z" -0.0787892636928333
"7397" "WALKING" 4 "fBodyAccJerk-mean()-X" -0.358883413666667
"7398" "WALKING" 4 "fBodyAccJerk-mean()-Y" -0.279553391533333
"7399" "WALKING" 4 "fBodyAccJerk-mean()-Z" -0.728991595666667
"7400" "WALKING" 4 "fBodyAccJerk-std()-X" -0.29732607245
"7401" "WALKING" 4 "fBodyAccJerk-std()-Y" -0.2099000063
"7402" "WALKING" 4 "fBodyAccJerk-std()-Z" -0.772359087333333
"7403" "WALKING" 4 "fBodyAccJerk-meanFreq()-X" -0.1352803947515
"7404" "WALKING" 4 "fBodyAccJerk-meanFreq()-Y" -0.385880862833333
"7405" "WALKING" 4 "fBodyAccJerk-meanFreq()-Z" -0.325737503675
"7406" "WALKING" 4 "fBodyGyro-mean()-X" -0.373384540666667
"7407" "WALKING" 4 "fBodyGyro-mean()-Y" -0.688460056666667
"7408" "WALKING" 4 "fBodyGyro-mean()-Z" -0.601381129166667
"7409" "WALKING" 4 "fBodyGyro-std()-X" -0.542646759
"7410" "WALKING" 4 "fBodyGyro-std()-Y" -0.654657770166667
"7411" "WALKING" 4 "fBodyGyro-std()-Z" -0.716458475166667
"7412" "WALKING" 4 "fBodyGyro-meanFreq()-X" -0.12715408578
"7413" "WALKING" 4 "fBodyGyro-meanFreq()-Y" -0.27466563765
"7414" "WALKING" 4 "fBodyGyro-meanFreq()-Z" 0.149851534733333
"7415" "WALKING" 4 "fBodyAccMag-mean()" -0.450804558333333
"7416" "WALKING" 4 "fBodyAccMag-std()" -0.651172628166667
"7417" "WALKING" 4 "fBodyAccMag-meanFreq()" 0.382096409966667
"7418" "WALKING" 4 "fBodyBodyAccJerkMag-mean()" -0.318587811
"7419" "WALKING" 4 "fBodyBodyAccJerkMag-std()" -0.320458701
"7420" "WALKING" 4 "fBodyBodyAccJerkMag-meanFreq()" 0.111486484954333
"7421" "WALKING" 4 "fBodyBodyGyroMag-mean()" -0.609285588016667
"7422" "WALKING" 4 "fBodyBodyGyroMag-std()" -0.593937200833333
"7423" "WALKING" 4 "fBodyBodyGyroMag-meanFreq()" 0.0697301245295
"7424" "WALKING" 4 "fBodyBodyGyroJerkMag-mean()" -0.724327420666667
"7425" "WALKING" 4 "fBodyBodyGyroJerkMag-std()" -0.757768081166667
"7426" "WALKING" 4 "fBodyBodyGyroJerkMag-meanFreq()" 0.26535537398
"7427" "WALKING" 5 "tBodyAcc-mean()-X" 0.27784234625
"7428" "WALKING" 5 "tBodyAcc-mean()-Y" -0.0172850317482679
"7429" "WALKING" 5 "tBodyAcc-mean()-Z" -0.107741776464286
"7430" "WALKING" 5 "tBodyAcc-std()-X" -0.294098534232143
"7431" "WALKING" 5 "tBodyAcc-std()-Y" 0.0767484028053571
"7432" "WALKING" 5 "tBodyAcc-std()-Z" -0.45702143625
"7433" "WALKING" 5 "tGravityAcc-mean()-X" 0.972624959821429
"7434" "WALKING" 5 "tGravityAcc-mean()-Y" -0.100440285303571
"7435" "WALKING" 5 "tGravityAcc-mean()-Z" 0.00247623628392857
"7436" "WALKING" 5 "tGravityAcc-std()-X" -0.979348381428571
"7437" "WALKING" 5 "tGravityAcc-std()-Y" -0.961585474821429
"7438" "WALKING" 5 "tGravityAcc-std()-Z" -0.964580803928571
"7439" "WALKING" 5 "tBodyAccJerk-mean()-X" 0.0845888833571429
"7440" "WALKING" 5 "tBodyAccJerk-mean()-Y" -0.0163194101232143
"7441" "WALKING" 5 "tBodyAccJerk-mean()-Z" 8.32159351785732e-05
"7442" "WALKING" 5 "tBodyAccJerk-std()-X" -0.302891024625
"7443" "WALKING" 5 "tBodyAccJerk-std()-Y" -0.0910397428607143
"7444" "WALKING" 5 "tBodyAccJerk-std()-Z" -0.612895318571429
"7445" "WALKING" 5 "tBodyGyro-mean()-X" -0.0488919896632143
"7446" "WALKING" 5 "tBodyGyro-mean()-Y" -0.0690135249642857
"7447" "WALKING" 5 "tBodyGyro-mean()-Z" 0.0815435495892857
"7448" "WALKING" 5 "tBodyGyro-std()-X" -0.490877497857143
"7449" "WALKING" 5 "tBodyGyro-std()-Y" -0.504622029821429
"7450" "WALKING" 5 "tBodyGyro-std()-Z" -0.318700615178571
"7451" "WALKING" 5 "tBodyGyroJerk-mean()-X" -0.0888408355267857
"7452" "WALKING" 5 "tBodyGyroJerk-mean()-Y" -0.0449559531089286
"7453" "WALKING" 5 "tBodyGyroJerk-mean()-Z" -0.0482679596035714
"7454" "WALKING" 5 "tBodyGyroJerk-std()-X" -0.357681403285714
"7455" "WALKING" 5 "tBodyGyroJerk-std()-Y" -0.57143812375
"7456" "WALKING" 5 "tBodyGyroJerk-std()-Z" -0.157682543983929
"7457" "WALKING" 5 "tBodyAccMag-mean()" -0.158338674394643
"7458" "WALKING" 5 "tBodyAccMag-std()" -0.377178733392857
"7459" "WALKING" 5 "tGravityAccMag-mean()" -0.158338674394643
"7460" "WALKING" 5 "tGravityAccMag-std()" -0.377178733392857
"7461" "WALKING" 5 "tBodyAccJerkMag-mean()" -0.288333024071429
"7462" "WALKING" 5 "tBodyAccJerkMag-std()" -0.282242276785714
"7463" "WALKING" 5 "tBodyGyroMag-mean()" -0.355933083571429
"7464" "WALKING" 5 "tBodyGyroMag-std()" -0.492176823571429
"7465" "WALKING" 5 "tBodyGyroJerkMag-mean()" -0.444532485357143
"7466" "WALKING" 5 "tBodyGyroJerkMag-std()" -0.48919974625
"7467" "WALKING" 5 "fBodyAcc-mean()-X" -0.287782607410714
"7468" "WALKING" 5 "fBodyAcc-mean()-Y" 0.00946037755178572
"7469" "WALKING" 5 "fBodyAcc-mean()-Z" -0.490251090714286
"7470" "WALKING" 5 "fBodyAcc-std()-X" -0.297517355196429
"7471" "WALKING" 5 "fBodyAcc-std()-Y" 0.0426026830839286
"7472" "WALKING" 5 "fBodyAcc-std()-Z" -0.483059957321429
"7473" "WALKING" 5 "fBodyAcc-meanFreq()-X" -0.322382010942857
"7474" "WALKING" 5 "fBodyAcc-meanFreq()-Y" -0.00204051097321429
"7475" "WALKING" 5 "fBodyAcc-meanFreq()-Z" 0.0247389728696429
"7476" "WALKING" 5 "fBodyAccJerk-mean()-X" -0.344954806428571
"7477" "WALKING" 5 "fBodyAccJerk-mean()-Y" -0.181055554206071
"7478" "WALKING" 5 "fBodyAccJerk-mean()-Z" -0.590496615535714
"7479" "WALKING" 5 "fBodyAccJerk-std()-X" -0.3213903195
"7480" "WALKING" 5 "fBodyAccJerk-std()-Y" -0.0545213604089286
"7481" "WALKING" 5 "fBodyAccJerk-std()-Z" -0.633429995714286
"7482" "WALKING" 5 "fBodyAccJerk-meanFreq()-X" -0.359372577678571
"7483" "WALKING" 5 "fBodyAccJerk-meanFreq()-Y" -0.534049822678571
"7484" "WALKING" 5 "fBodyAccJerk-meanFreq()-Z" -0.3441509245
"7485" "WALKING" 5 "fBodyGyro-mean()-X" -0.372668749642857
"7486" "WALKING" 5 "fBodyGyro-mean()-Y" -0.513951718392857
"7487" "WALKING" 5 "fBodyGyro-mean()-Z" -0.213127031035714
"7488" "WALKING" 5 "fBodyGyro-std()-X" -0.529392790178571
"7489" "WALKING" 5 "fBodyGyro-std()-Y" -0.502683380535714
"7490" "WALKING" 5 "fBodyGyro-std()-Z" -0.420367075178571
"7491" "WALKING" 5 "fBodyGyro-meanFreq()-X" -0.0458601936214286
"7492" "WALKING" 5 "fBodyGyro-meanFreq()-Y" -0.0191860123089286
"7493" "WALKING" 5 "fBodyGyro-meanFreq()-Z" 0.167457819108929
"7494" "WALKING" 5 "fBodyAccMag-mean()" -0.304992488892857
"7495" "WALKING" 5 "fBodyAccMag-std()" -0.519636926071429
"7496" "WALKING" 5 "fBodyAccMag-meanFreq()" 0.149852522225
"7497" "WALKING" 5 "fBodyBodyAccJerkMag-mean()" -0.269481661080357
"7498" "WALKING" 5 "fBodyBodyAccJerkMag-std()" -0.305685376071429
"7499" "WALKING" 5 "fBodyBodyAccJerkMag-meanFreq()" -0.00497287788214286
"7500" "WALKING" 5 "fBodyBodyGyroMag-mean()" -0.484262828928571
"7501" "WALKING" 5 "fBodyBodyGyroMag-std()" -0.589741506785714
"7502" "WALKING" 5 "fBodyBodyGyroMag-meanFreq()" 0.250620609769643
"7503" "WALKING" 5 "fBodyBodyGyroJerkMag-mean()" -0.548053574821429
"7504" "WALKING" 5 "fBodyBodyGyroJerkMag-std()" -0.455665300892857
"7505" "WALKING" 5 "fBodyBodyGyroJerkMag-meanFreq()" 0.0527330125375
"7506" "WALKING" 6 "tBodyAcc-mean()-X" 0.283658868070175
"7507" "WALKING" 6 "tBodyAcc-mean()-Y" -0.0168954189082456
"7508" "WALKING" 6 "tBodyAcc-mean()-Z" -0.110303165877193
"7509" "WALKING" 6 "tBodyAcc-std()-X" -0.296538717368421
"7510" "WALKING" 6 "tBodyAcc-std()-Y" 0.164213884996491
"7511" "WALKING" 6 "tBodyAcc-std()-Z" -0.504324207192982
"7512" "WALKING" 6 "tGravityAcc-mean()-X" 0.958067455087719
"7513" "WALKING" 6 "tGravityAcc-mean()-Y" -0.214694852280702
"7514" "WALKING" 6 "tGravityAcc-mean()-Z" 0.0331888826842105
"7515" "WALKING" 6 "tGravityAcc-std()-X" -0.977779896491228
"7516" "WALKING" 6 "tGravityAcc-std()-Y" -0.964248568070175
"7517" "WALKING" 6 "tGravityAcc-std()-Z" -0.957205025789474
"7518" "WALKING" 6 "tBodyAccJerk-mean()-X" 0.0699585876912281
"7519" "WALKING" 6 "tBodyAccJerk-mean()-Y" -0.0164831715964912
"7520" "WALKING" 6 "tBodyAccJerk-mean()-Z" -0.00738931200701754
"7521" "WALKING" 6 "tBodyAccJerk-std()-X" -0.132784766936842
"7522" "WALKING" 6 "tBodyAccJerk-std()-Y" 0.00808897373684211
"7523" "WALKING" 6 "tBodyAccJerk-std()-Z" -0.575777466491228
"7524" "WALKING" 6 "tBodyGyro-mean()-X" -0.025509618645614
"7525" "WALKING" 6 "tBodyGyro-mean()-Y" -0.0744462466
"7526" "WALKING" 6 "tBodyGyro-mean()-Z" 0.0838808799280702
"7527" "WALKING" 6 "tBodyGyro-std()-X" -0.446020952631579
"7528" "WALKING" 6 "tBodyGyro-std()-Y" -0.331702267894737
"7529" "WALKING" 6 "tBodyGyro-std()-Z" -0.383139334736842
"7530" "WALKING" 6 "tBodyGyroJerk-mean()-X" -0.0878891090105263
"7531" "WALKING" 6 "tBodyGyroJerk-mean()-Y" -0.0362308971842105
"7532" "WALKING" 6 "tBodyGyroJerk-mean()-Z" -0.0539597284210526
"7533" "WALKING" 6 "tBodyGyroJerk-std()-X" -0.18260093354386
"7534" "WALKING" 6 "tBodyGyroJerk-std()-Y" -0.416390246140351
"7535" "WALKING" 6 "tBodyGyroJerk-std()-Z" -0.166684422233333
"7536" "WALKING" 6 "tBodyAccMag-mean()" -0.166840713631579
"7537" "WALKING" 6 "tBodyAccMag-std()" -0.266734167368421
"7538" "WALKING" 6 "tGravityAccMag-mean()" -0.166840713631579
"7539" "WALKING" 6 "tGravityAccMag-std()" -0.266734167368421
"7540" "WALKING" 6 "tBodyAccJerkMag-mean()" -0.195117026052632
"7541" "WALKING" 6 "tBodyAccJerkMag-std()" -0.0706029648421053
"7542" "WALKING" 6 "tBodyGyroMag-mean()" -0.281207841122807
"7543" "WALKING" 6 "tBodyGyroMag-std()" -0.36560291677193
"7544" "WALKING" 6 "tBodyGyroJerkMag-mean()" -0.321290483140351
"7545" "WALKING" 6 "tBodyGyroJerkMag-std()" -0.364708342315789
"7546" "WALKING" 6 "fBodyAcc-mean()-X" -0.187934323140351
"7547" "WALKING" 6 "fBodyAcc-mean()-Y" 0.140781621991228
"7548" "WALKING" 6 "fBodyAcc-mean()-Z" -0.498520164385965
"7549" "WALKING" 6 "fBodyAcc-std()-X" -0.34522769
"7550" "WALKING" 6 "fBodyAcc-std()-Y" 0.101699642168947
"7551" "WALKING" 6 "fBodyAcc-std()-Z" -0.550474621754386
"7552" "WALKING" 6 "fBodyAcc-meanFreq()-X" -0.196841736649123
"7553" "WALKING" 6 "fBodyAcc-meanFreq()-Y" 0.0220734188245614
"7554" "WALKING" 6 "fBodyAcc-meanFreq()-Z" 0.185107042277193
"7555" "WALKING" 6 "fBodyAccJerk-mean()-X" -0.150942917824561
"7556" "WALKING" 6 "fBodyAccJerk-mean()-Y" -0.0753742321614035
"7557" "WALKING" 6 "fBodyAccJerk-mean()-Z" -0.541438616140351
"7558" "WALKING" 6 "fBodyAccJerk-std()-X" -0.19269469414386
"7559" "WALKING" 6 "fBodyAccJerk-std()-Y" 0.0314450678263158
"7560" "WALKING" 6 "fBodyAccJerk-std()-Z" -0.608624354210526
"7561" "WALKING" 6 "fBodyAccJerk-meanFreq()-X" -0.178295181261404
"7562" "WALKING" 6 "fBodyAccJerk-meanFreq()-Y" -0.466305754035088
"7563" "WALKING" 6 "fBodyAccJerk-meanFreq()-Z" -0.104129449033509
"7564" "WALKING" 6 "fBodyGyro-mean()-X" -0.239650710533333
"7565" "WALKING" 6 "fBodyGyro-mean()-Y" -0.341378429473684
"7566" "WALKING" 6 "fBodyGyro-mean()-Z" -0.203575458733333
"7567" "WALKING" 6 "fBodyGyro-std()-X" -0.515323854385965
"7568" "WALKING" 6 "fBodyGyro-std()-Y" -0.332008706842105
"7569" "WALKING" 6 "fBodyGyro-std()-Z" -0.512209233508772
"7570" "WALKING" 6 "fBodyGyro-meanFreq()-X" 0.0912409729185965
"7571" "WALKING" 6 "fBodyGyro-meanFreq()-Y" 0.0416267535368421
"7572" "WALKING" 6 "fBodyGyro-meanFreq()-Z" 0.302874949789474
"7573" "WALKING" 6 "fBodyAccMag-mean()" -0.201386607649123
"7574" "WALKING" 6 "fBodyAccMag-std()" -0.421683093508772
"7575" "WALKING" 6 "fBodyAccMag-meanFreq()" 0.20009036395614
"7576" "WALKING" 6 "fBodyBodyAccJerkMag-mean()" -0.055401423331579
"7577" "WALKING" 6 "fBodyBodyAccJerkMag-std()" -0.0964999702982456
"7578" "WALKING" 6 "fBodyBodyAccJerkMag-meanFreq()" -0.00922884645438597
"7579" "WALKING" 6 "fBodyBodyGyroMag-mean()" -0.329681123368421
"7580" "WALKING" 6 "fBodyBodyGyroMag-std()" -0.510648322631579
"7581" "WALKING" 6 "fBodyBodyGyroMag-meanFreq()" 0.293109613491228
"7582" "WALKING" 6 "fBodyBodyGyroJerkMag-mean()" -0.366500534122807
"7583" "WALKING" 6 "fBodyBodyGyroJerkMag-std()" -0.408078906482456
"7584" "WALKING" 6 "fBodyBodyGyroJerkMag-meanFreq()" 0.10092473178193
"7585" "WALKING" 7 "tBodyAcc-mean()-X" 0.275592961754386
"7586" "WALKING" 7 "tBodyAcc-mean()-Y" -0.018653665345614
"7587" "WALKING" 7 "tBodyAcc-mean()-Z" -0.110912234947368
"7588" "WALKING" 7 "tBodyAcc-std()-X" -0.327243240701754
"7589" "WALKING" 7 "tBodyAcc-std()-Y" -0.0772618561052631
"7590" "WALKING" 7 "tBodyAcc-std()-Z" 0.159631283261403
"7591" "WALKING" 7 "tGravityAcc-mean()-X" 0.932566472280702
"7592" "WALKING" 7 "tGravityAcc-mean()-Y" -0.159097003684211
"7593" "WALKING" 7 "tGravityAcc-mean()-Z" -0.160846924029807
"7594" "WALKING" 7 "tGravityAcc-std()-X" -0.979851271403509
"7595" "WALKING" 7 "tGravityAcc-std()-Y" -0.969404155087719
"7596" "WALKING" 7 "tGravityAcc-std()-Z" -0.952159770526316
"7597" "WALKING" 7 "tBodyAccJerk-mean()-X" 0.0901462649192983
"7598" "WALKING" 7 "tBodyAccJerk-mean()-Y" 0.0184322723280702
"7599" "WALKING" 7 "tBodyAccJerk-mean()-Z" -0.0210398551649123
"7600" "WALKING" 7 "tBodyAccJerk-std()-X" -0.346026226140351
"7601" "WALKING" 7 "tBodyAccJerk-std()-Y" -0.0547448948245614
"7602" "WALKING" 7 "tBodyAccJerk-std()-Z" -0.149488514397895
"7603" "WALKING" 7 "tBodyGyro-mean()-X" 0.00228835208526316
"7604" "WALKING" 7 "tBodyGyro-mean()-Y" -0.0837113724842105
"7605" "WALKING" 7 "tBodyGyro-mean()-Z" 0.0641104602035088
"7606" "WALKING" 7 "tBodyGyro-std()-X" -0.503313517017544
"7607" "WALKING" 7 "tBodyGyro-std()-Y" -0.23109830545614
"7608" "WALKING" 7 "tBodyGyro-std()-Z" -0.396013535263158
"7609" "WALKING" 7 "tBodyGyroJerk-mean()-X" -0.123654199751333
"7610" "WALKING" 7 "tBodyGyroJerk-mean()-Y" -0.0447766029745614
"7611" "WALKING" 7 "tBodyGyroJerk-mean()-Z" -0.0495713093294737
"7612" "WALKING" 7 "tBodyGyroJerk-std()-X" -0.21166729682807
"7613" "WALKING" 7 "tBodyGyroJerk-std()-Y" -0.174136410738596
"7614" "WALKING" 7 "tBodyGyroJerk-std()-Z" -0.458302971403509
"7615" "WALKING" 7 "tBodyAccMag-mean()" -0.0978090439438596
"7616" "WALKING" 7 "tBodyAccMag-std()" -0.198554708385965
"7617" "WALKING" 7 "tGravityAccMag-mean()" -0.0978090439438596
"7618" "WALKING" 7 "tGravityAccMag-std()" -0.198554708385965
"7619" "WALKING" 7 "tBodyAccJerkMag-mean()" -0.192948900438596
"7620" "WALKING" 7 "tBodyAccJerkMag-std()" -0.027557329277193
"7621" "WALKING" 7 "tBodyGyroMag-mean()" -0.305959351403509
"7622" "WALKING" 7 "tBodyGyroMag-std()" -0.19828316695614
"7623" "WALKING" 7 "tBodyGyroJerkMag-mean()" -0.300022779964912
"7624" "WALKING" 7 "tBodyGyroJerkMag-std()" -0.0953401161070176
"7625" "WALKING" 7 "fBodyAcc-mean()-X" -0.343048405789474
"7626" "WALKING" 7 "fBodyAcc-mean()-Y" -0.0641564202736842
"7627" "WALKING" 7 "fBodyAcc-mean()-Z" 0.0385832252345614
"7628" "WALKING" 7 "fBodyAcc-std()-X" -0.322034908070175
"7629" "WALKING" 7 "fBodyAcc-std()-Y" -0.143721823263158
"7630" "WALKING" 7 "fBodyAcc-std()-Z" 0.133316828089298
"7631" "WALKING" 7 "fBodyAcc-meanFreq()-X" -0.313727371842105
"7632" "WALKING" 7 "fBodyAcc-meanFreq()-Y" 0.160434129035088
"7633" "WALKING" 7 "fBodyAcc-meanFreq()-Z" 0.124630171101754
"7634" "WALKING" 7 "fBodyAccJerk-mean()-X" -0.383715797719298
"7635" "WALKING" 7 "fBodyAccJerk-mean()-Y" -0.123192887383684
"7636" "WALKING" 7 "fBodyAccJerk-mean()-Z" -0.106490372892632
"7637" "WALKING" 7 "fBodyAccJerk-std()-X" -0.365314790947368
"7638" "WALKING" 7 "fBodyAccJerk-std()-Y" -0.0431917460807018
"7639" "WALKING" 7 "fBodyAccJerk-std()-Z" -0.190751539207018
"7640" "WALKING" 7 "fBodyAccJerk-meanFreq()-X" -0.284586506210526
"7641" "WALKING" 7 "fBodyAccJerk-meanFreq()-Y" -0.287013819157895
"7642" "WALKING" 7 "fBodyAccJerk-meanFreq()-Z" -0.244831719878947
"7643" "WALKING" 7 "fBodyGyro-mean()-X" -0.318395104666667
"7644" "WALKING" 7 "fBodyGyro-mean()-Y" -0.151966687436842
"7645" "WALKING" 7 "fBodyGyro-mean()-Z" -0.366733617894737
"7646" "WALKING" 7 "fBodyGyro-std()-X" -0.563615256666667
"7647" "WALKING" 7 "fBodyGyro-std()-Y" -0.290859379017544
"7648" "WALKING" 7 "fBodyGyro-std()-Z" -0.463270018245614
"7649" "WALKING" 7 "fBodyGyro-meanFreq()-X" 0.111912537380702
"7650" "WALKING" 7 "fBodyGyro-meanFreq()-Y" 0.273141323315789
"7651" "WALKING" 7 "fBodyGyro-meanFreq()-Z" 0.0143564054561404
"7652" "WALKING" 7 "fBodyAccMag-mean()" -0.151243649578947
"7653" "WALKING" 7 "fBodyAccMag-std()" -0.351706780526316
"7654" "WALKING" 7 "fBodyAccMag-meanFreq()" 0.172997883545614
"7655" "WALKING" 7 "fBodyBodyAccJerkMag-mean()" -0.0384187298547368
"7656" "WALKING" 7 "fBodyBodyAccJerkMag-std()" -0.022138358
"7657" "WALKING" 7 "fBodyBodyAccJerkMag-meanFreq()" -0.0127446365087719
"7658" "WALKING" 7 "fBodyBodyGyroMag-mean()" -0.192909765467895
"7659" "WALKING" 7 "fBodyBodyGyroMag-std()" -0.343894914947368
"7660" "WALKING" 7 "fBodyBodyGyroMag-meanFreq()" 0.300315718087719
"7661" "WALKING" 7 "fBodyBodyGyroJerkMag-mean()" -0.155339855862632
"7662" "WALKING" 7 "fBodyBodyGyroJerkMag-std()" -0.0841663774087719
"7663" "WALKING" 7 "fBodyBodyGyroJerkMag-meanFreq()" 0.000880340047368421
"7664" "WALKING" 8 "tBodyAcc-mean()-X" 0.27468631
"7665" "WALKING" 8 "tBodyAcc-mean()-Y" -0.0186628865310417
"7666" "WALKING" 8 "tBodyAcc-mean()-Z" -0.107252090833333
"7667" "WALKING" 8 "tBodyAcc-std()-X" -0.173605736002083
"7668" "WALKING" 8 "tBodyAcc-std()-Y" 0.380782052708333
"7669" "WALKING" 8 "tBodyAcc-std()-Z" -0.1420885318125
"7670" "WALKING" 8 "tGravityAcc-mean()-X" 0.913586347916667
"7671" "WALKING" 8 "tGravityAcc-mean()-Y" -0.217102194583333
"7672" "WALKING" 8 "tGravityAcc-mean()-Z" -0.186267836962021
"7673" "WALKING" 8 "tGravityAcc-std()-X" -0.974752050208333
"7674" "WALKING" 8 "tGravityAcc-std()-Y" -0.956781505625
"7675" "WALKING" 8 "tGravityAcc-std()-Z" -0.956640104791667
"7676" "WALKING" 8 "tBodyAccJerk-mean()-X" 0.0703393490833333
"7677" "WALKING" 8 "tBodyAccJerk-mean()-Y" -0.00603947514583333
"7678" "WALKING" 8 "tBodyAccJerk-mean()-Z" -0.000673798876875
"7679" "WALKING" 8 "tBodyAccJerk-std()-X" -0.2586886278125
"7680" "WALKING" 8 "tBodyAccJerk-std()-Y" 0.233987544458333
"7681" "WALKING" 8 "tBodyAccJerk-std()-Z" -0.383200596479167
"7682" "WALKING" 8 "tBodyGyro-mean()-X" 0.0235088228254167
"7683" "WALKING" 8 "tBodyGyro-mean()-Y" -0.095791790535
"7684" "WALKING" 8 "tBodyGyro-mean()-Z" 0.0509657915395833
"7685" "WALKING" 8 "tBodyGyro-std()-X" -0.1992097184375
"7686" "WALKING" 8 "tBodyGyro-std()-Y" -0.2119972775
"7687" "WALKING" 8 "tBodyGyro-std()-Z" -0.0754447842395833
"7688" "WALKING" 8 "tBodyGyroJerk-mean()-X" -0.135886431360417
"7689" "WALKING" 8 "tBodyGyroJerk-mean()-Y" -0.0314880905541667
"7690" "WALKING" 8 "tBodyGyroJerk-mean()-Z" -0.0522683965333333
"7691" "WALKING" 8 "tBodyGyroJerk-std()-X" -0.2460827504375
"7692" "WALKING" 8 "tBodyGyroJerk-std()-Y" -0.428055700208333
"7693" "WALKING" 8 "tBodyGyroJerk-std()-Z" -0.388446971666667
"7694" "WALKING" 8 "tBodyAccMag-mean()" 0.0516786278104167
"7695" "WALKING" 8 "tBodyAccMag-std()" -0.1804072826
"7696" "WALKING" 8 "tGravityAccMag-mean()" 0.0516786278104167
"7697" "WALKING" 8 "tGravityAccMag-std()" -0.1804072826
"7698" "WALKING" 8 "tBodyAccJerkMag-mean()" -0.0668322430433333
"7699" "WALKING" 8 "tBodyAccJerkMag-std()" -0.184571053979167
"7700" "WALKING" 8 "tBodyGyroMag-mean()" -0.00310243820125
"7701" "WALKING" 8 "tBodyGyroMag-std()" -0.238746703958333
"7702" "WALKING" 8 "tBodyGyroJerkMag-mean()" -0.339129269583333
"7703" "WALKING" 8 "tBodyGyroJerkMag-std()" -0.502957255416667
"7704" "WALKING" 8 "fBodyAcc-mean()-X" -0.247389011875
"7705" "WALKING" 8 "fBodyAcc-mean()-Y" 0.316982393333333
"7706" "WALKING" 8 "fBodyAcc-mean()-Z" -0.238634594791667
"7707" "WALKING" 8 "fBodyAcc-std()-X" -0.148386858858333
"7708" "WALKING" 8 "fBodyAcc-std()-Y" 0.32484493125
"7709" "WALKING" 8 "fBodyAcc-std()-Z" -0.158437341970833
"7710" "WALKING" 8 "fBodyAcc-meanFreq()-X" -0.380892405770833
"7711" "WALKING" 8 "fBodyAcc-meanFreq()-Y" 0.00356163764166667
"7712" "WALKING" 8 "fBodyAcc-meanFreq()-Z" 0.111947205354167
"7713" "WALKING" 8 "fBodyAccJerk-mean()-X" -0.311198711041667
"7714" "WALKING" 8 "fBodyAccJerk-mean()-Y" 0.0796832872416667
"7715" "WALKING" 8 "fBodyAccJerk-mean()-Z" -0.361563262083333
"7716" "WALKING" 8 "fBodyAccJerk-std()-X" -0.271448185291667
